"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9D0","2020-03-31 00:00:00","7.000","0.000","0.200","21.100","0.900","1014.800","","0.000","-99.000","-99.000","-99.000","27.300","","17.900",""
"C0I390","2020-03-31 00:00:00","1184.000","94.000","0.700","15.800","0.960","886.500","","0.000","-99.000","-99.000","-99.000","20.300","","13.600",""
"C0B020","2020-03-31 00:00:00","86.000","13.000","4.600","17.500","0.940","1004.300","","1.000","10.700","22.000","","22.600","","16.900",""
"CM0170","2020-03-31 00:00:00","106.000","255.000","1.100","19.700","0.990","1002.600","","0.000","-99.000","-99.000","-99.000","24.800","","18.200",""
"C0F860","2020-03-31 00:00:00","2215.000","237.000","0.700","13.300","1.000","782.200","","0.500","-99.000","-99.000","-99.000","16.200","","10.300",""
"C0U890","2020-03-31 00:00:00","116.000","127.000","1.800","19.400","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","24.500","","16.500",""
"C0G800","2020-03-31 00:00:00","15.000","27.000","2.800","19.500","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","22.000","","19.400",""
"C0F850","2020-03-31 00:00:00","379.000","0.000","0.200","19.000","0.990","970.500","","0.000","-99.000","-99.000","-99.000","23.800","","18.000",""
"C0AH50","2020-03-31 00:00:00","275.000","356.000","1.800","15.900","0.990","983.500","","0.500","-99.000","-99.000","-99.000","20.300","","15.700",""
"C0Z160","2020-03-31 00:00:00","124.000","34.000","1.100","21.200","0.890","1003.300","","0.000","-99.000","-99.000","-99.000","26.400","","17.200",""
"C0R540","2020-03-31 00:00:00","17.000","45.000","0.600","24.300","0.850","1010.800","","0.000","-99.000","-99.000","-99.000","29.100","","21.500",""
"C0K480","2020-03-31 00:00:00","56.000","333.000","1.000","19.600","0.990","1007.000","","0.000","-99.000","-99.000","-99.000","24.100","","19.600",""
"C0H890","2020-03-31 00:00:00","440.000","0.000","0.000","19.700","0.920","963.300","","0.000","-99.000","-99.000","-99.000","26.800","","18.200",""
"C0S770","2020-03-31 00:00:00","375.000","0.000","0.100","20.800","1.000","971.100","","0.000","-99.000","-99.000","-99.000","24.400","","15.600",""
"C0X230","2020-03-31 00:00:00","29.000","352.000","1.600","19.700","0.910","1011.800","","0.000","-99.000","-99.000","-99.000","27.000","","18.600",""
"C0B010","2020-03-31 00:00:00","38.000","78.000","2.400","17.900","1.000","1009.100","","3.000","-99.000","-99.000","-99.000","23.800","","17.700",""
"C0R490","2020-03-31 00:00:00","49.000","336.000","1.300","23.200","0.850","1007.200","","0.000","-99.000","-99.000","-99.000","31.600","","20.200",""
"C0AC80","2020-03-31 00:00:00","40.000","70.000","1.700","18.100","0.950","1010.700","","0.000","-99.000","-99.000","-99.000","23.900","","17.500",""
"CM0140","2020-03-31 00:00:00","26.000","34.000","0.600","23.200","0.820","1011.500","","0.500","-99.000","-99.000","-99.000","24.600","","20.000",""
"C0SA20","2020-03-31 00:00:00","857.000","0.000","0.100","18.200","1.000","919.000","","0.000","-99.000","-99.000","-99.000","20.000","","14.900",""
"C0K490","2020-03-31 00:00:00","91.000","0.000","0.000","20.500","0.900","1002.900","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0V820","2020-03-31 00:00:00","441.000","0.000","0.100","20.500","0.990","966.100","","0.000","-99.000","-99.000","-99.000","29.600","","16.900",""
"C0S810","2020-03-31 00:00:00","65.000","337.000","1.700","21.700","0.960","1008.800","","0.000","-99.000","-99.000","-99.000","24.400","","18.900",""
"C0R580","2020-03-31 00:00:00","10.000","333.000","1.300","23.100","0.880","1011.900","","0.000","-99.000","-99.000","-99.000","28.800","","20.900",""
"C0Z330","2020-03-31 00:00:00","488.000","0.000","0.000","19.200","0.990","961.200","","0.500","-99.000","-99.000","-99.000","24.500","","15.700",""
"C0E590","2020-03-31 00:00:00","40.000","51.000","1.000","17.700","1.000","1008.900","","3.000","-99.000","-99.000","-99.000","20.800","","17.700",""
"C0D540","2020-03-31 00:00:00","227.000","69.000","0.300","16.600","0.980","989.500","","4.000","-99.000","-99.000","-99.000","20.000","","16.400",""
"C0K420","2020-03-31 00:00:00","42.000","13.000","1.600","19.600","0.860","1008.800","","0.000","-99.000","-99.000","-99.000","23.700","","19.600",""
"C0Z180","2020-03-31 00:00:00","34.000","33.000","3.700","22.000","0.840","1010.400","","0.000","-99.000","-99.000","-99.000","25.800","","18.500",""
"C0AD10","2020-03-31 00:00:00","27.000","53.000","1.600","17.900","0.980","1012.000","","1.500","-99.000","-99.000","-99.000","21.400","","17.700",""
"C0M720","2020-03-31 00:00:00","225.000","0.000","0.000","20.100","0.930","987.700","","0.000","-99.000","-99.000","-99.000","26.800","","18.900",""
"C0V450","2020-03-31 00:00:00","51.000","16.000","0.800","22.400","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","30.000","","19.700",""
"C0R280","2020-03-31 00:00:00","242.000","0.000","0.200","21.600","0.980","986.200","","0.000","-99.000","-99.000","-99.000","28.800","","18.200",""
"C0E610","2020-03-31 00:00:00","850.000","307.000","0.600","16.000","0.960","920.200","","1.000","-99.000","-99.000","-99.000","19.900","","14.500",""
"C0V610","2020-03-31 00:00:00","22.000","352.000","2.100","21.900","0.860","1011.000","","0.000","-99.000","-99.000","-99.000","29.100","","20.600",""
"C0Z310","2020-03-31 00:00:00","59.000","310.000","0.400","21.300","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","25.000","","17.900",""
"C0S700","2020-03-31 00:00:00","507.000","183.000","0.900","19.300","0.960","958.100","","0.000","-99.000","-99.000","-99.000","23.200","","15.600",""
"C0T9G0","2020-03-31 00:00:00","605.000","43.000","0.700","18.100","0.990","948.200","","0.000","-99.000","-99.000","-99.000","23.900","","14.600",""
"C0U520","2020-03-31 00:00:00","517.000","0.000","0.000","16.500","0.990","958.800","","0.500","-99.000","-99.000","-99.000","25.000","","14.100",""
"C0E750","2020-03-31 00:00:00","62.000","29.000","1.600","18.200","0.910","1006.600","","1.500","-99.000","-99.000","-99.000","20.600","","18.200",""
"C0G660","2020-03-31 00:00:00","27.000","6.000","2.300","20.300","0.860","1012.000","","0.000","-99.000","-99.000","-99.000","24.600","","19.200",""
"C0U720","2020-03-31 00:00:00","1260.000","13.000","1.300","15.100","1.000","887.700","","0.000","-99.000","-99.000","-99.000","18.700","","11.100",""
"C0R690","2020-03-31 00:00:00","248.000","37.000","0.500","22.200","0.980","984.500","","0.000","-99.000","-99.000","-99.000","27.700","","18.500",""
"C0X150","2020-03-31 00:00:00","18.000","33.000","1.900","21.200","0.900","1013.200","","0.000","-99.000","-99.000","-99.000","30.000","","20.100",""
"C0Z050","2020-03-31 00:00:00","830.000","0.000","0.000","17.800","0.970","923.900","","0.000","-99.000","-99.000","-99.000","21.100","","13.500",""
"C0I490","2020-03-31 00:00:00","1601.000","341.000","1.400","14.300","0.770","842.600","","0.500","-99.000","-99.000","-99.000","19.800","","10.500",""
"C0I090","2020-03-31 00:00:00","910.000","234.000","0.600","18.400","1.000","913.300","","0.000","-99.000","-99.000","-99.000","22.700","","14.900",""
"C0X240","2020-03-31 00:00:00","394.000","171.000","0.300","19.900","0.900","969.600","","0.000","-99.000","-99.000","-99.000","26.600","","17.200",""
"C0S990","2020-03-31 00:00:00","409.000","20.000","1.200","21.300","0.970","968.100","","0.000","-99.000","-99.000","-99.000","27.400","","18.400",""
"C0E850","2020-03-31 00:00:00","104.000","349.000","0.600","17.500","0.950","1002.600","","1.500","-99.000","-99.000","-99.000","20.100","","17.300",""
"C0T9B0","2020-03-31 00:00:00","558.000","184.000","0.700","18.100","0.990","952.500","","0.000","-99.000","-99.000","-99.000","22.700","","15.500",""
"C0G650","2020-03-31 00:00:00","34.000","6.000","0.700","21.000","0.980","1009.800","","0.000","-99.000","-99.000","-99.000","25.700","","20.100",""
"C0K580","2020-03-31 00:00:00","26.000","2.000","1.300","20.100","0.990","1012.200","","0.000","-99.000","-99.000","-99.000","24.100","","19.200",""
"C0X050","2020-03-31 00:00:00","25.000","25.000","0.700","20.100","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","29.000","","18.800",""
"CM0100","2020-03-31 00:00:00","25.000","79.000","1.500","18.500","0.830","1012.300","","1.500","-99.000","-99.000","-99.000","20.500","","18.200",""
"C0AC70","2020-03-31 00:00:00","71.000","78.000","1.700","18.200","0.920","1007.200","","0.000","-99.000","-99.000","-99.000","23.200","","18.000",""
"CM0130","2020-03-31 00:00:00","11.000","6.000","2.700","22.100","0.770","1013.300","","0.000","-99.000","-99.000","-99.000","24.800","","20.800",""
"C0W110","2020-03-31 00:00:00","16.000","27.000","8.200","12.900","0.950","1015.900","","18.500","-99.000","-99.000","-99.000","13.800","","11.100",""
"C0R670","2020-03-31 00:00:00","26.000","73.000","1.200","23.500","0.830","1011.200","","0.000","-99.000","-99.000","-99.000","28.900","","20.400",""
"C0X120","2020-03-31 00:00:00","28.000","4.000","1.600","20.700","0.900","1011.700","","0.000","-99.000","-99.000","-99.000","28.400","","19.900",""
"C0R100","2020-03-31 00:00:00","1006.000","291.000","0.700","16.500","0.990","903.800","","0.000","-99.000","-99.000","-99.000","24.400","","13.700",""
"C0C700","2020-03-31 00:00:00","151.000","25.000","1.200","17.100","0.940","998.300","","0.500","-99.000","-99.000","-99.000","19.600","","16.900",""
"C0W130","2020-03-31 00:00:00","18.000","19.000","4.700","20.600","0.880","1010.800","","0.000","10.600","23.000","","23.300","","20.100",""
"C0F9R0","2020-03-31 00:00:00","20.000","49.000","2.100","19.000","1.000","1012.500","","1.000","-99.000","-99.000","-99.000","21.600","","19.000",""
"C0V660","2020-03-31 00:00:00","25.000","11.000","1.400","22.100","0.870","1011.000","","0.000","-99.000","-99.000","-99.000","30.100","","20.900",""
"C0G780","2020-03-31 00:00:00","27.000","7.000","2.100","19.800","0.890","1010.600","","0.500","-99.000","-99.000","-99.000","23.100","","19.800",""
"C0C590","2020-03-31 00:00:00","72.000","39.000","1.800","17.600","0.920","1006.500","","2.500","-99.000","-99.000","-99.000","19.800","","17.100",""
"C0M790","2020-03-31 00:00:00","15.000","15.000","1.000","20.100","0.860","1011.100","","0.000","-99.000","-99.000","-99.000","24.900","","19.200",""
"C0R130","2020-03-31 00:00:00","1040.000","96.000","1.300","17.500","0.940","897.900","","0.000","-99.000","-99.000","-99.000","25.800","","15.100",""
"C0AH30","2020-03-31 00:00:00","755.000","5.000","4.600","15.400","1.000","930.200","","9.500","-99.000","-99.000","-99.000","20.200","","14.900",""
"C0X170","2020-03-31 00:00:00","50.000","38.000","1.600","21.300","0.930","1007.500","","0.000","-99.000","-99.000","-99.000","30.900","","19.300",""
"C0K291","2020-03-31 00:00:00","8.000","6.000","2.800","20.800","0.870","1013.200","","0.000","-99.000","-99.000","-99.000","24.700","","19.100",""
"C0D480","2020-03-31 00:00:00","223.000","0.000","0.000","16.700","0.980","988.500","","1.000","-99.000","-99.000","-99.000","18.800","","15.800",""
"C0F0C0","2020-03-31 00:00:00","983.000","187.000","1.800","17.300","0.990","904.700","","0.500","-99.000","-99.000","-99.000","21.300","","14.400",""
"C0U860","2020-03-31 00:00:00","5.000","57.000","3.500","21.200","0.800","1014.800","","0.000","-99.000","-99.000","-99.000","25.800","","18.000",""
"C0UA50","2020-03-31 00:00:00","808.000","336.000","0.800","15.000","1.000","924.300","","1.000","-99.000","-99.000","-99.000","21.500","","13.100",""
"C0X320","2020-03-31 00:00:00","30.000","69.000","1.200","19.800","0.930","1009.600","","0.000","-99.000","-99.000","-99.000","28.400","","17.600",""
"C0T960","2020-03-31 00:00:00","120.000","32.000","0.500","21.100","0.990","1000.500","","0.000","-99.000","-99.000","-99.000","27.600","","16.900",""
"C0SA80","2020-03-31 00:00:00","136.000","244.000","0.300","21.600","0.940","998.200","","0.000","-99.000","-99.000","-99.000","27.500","","17.200",""
"C0E780","2020-03-31 00:00:00","160.000","14.000","0.500","17.500","1.000","996.400","","1.500","-99.000","-99.000","-99.000","20.600","","17.500",""
"C0F9Q0","2020-03-31 00:00:00","149.000","151.000","0.600","18.500","1.000","995.700","","0.500","-99.000","-99.000","-99.000","22.100","","18.500",""
"C0F9X0","2020-03-31 00:00:00","166.000","5.000","2.800","18.400","0.990","998.100","","1.000","-99.000","-99.000","-99.000","22.200","","18.400",""
"C0F0D0","2020-03-31 00:00:00","3171.000","158.000","2.800","7.200","1.000","698.700","","0.500","-99.000","-99.000","-99.000","11.100","","3.600",""
"C0S730","2020-03-31 00:00:00","110.000","40.000","4.500","23.100","0.950","1000.900","","1.500","-99.000","-99.000","-99.000","26.500","","19.900",""
"C0T790","2020-03-31 00:00:00","2830.000","278.000","1.500","10.600","0.910","727.600","","1.500","-99.000","-99.000","-99.000","14.800","","8.600",""
"C0V750","2020-03-31 00:00:00","50.000","23.000","2.000","22.300","0.900","1009.000","","0.000","-99.000","-99.000","-99.000","30.300","","20.600",""
"C0K530","2020-03-31 00:00:00","12.000","31.000","3.200","20.600","0.860","1012.500","","0.000","-99.000","-99.000","-99.000","22.900","","18.900",""
"C0M780","2020-03-31 00:00:00","30.000","38.000","0.600","20.100","0.880","1010.700","","0.000","-99.000","-99.000","-99.000","26.700","","19.100",""
"C0V360","2020-03-31 00:00:00","94.000","48.000","0.600","19.800","0.930","1002.800","","0.000","-99.000","-99.000","-99.000","32.200","","16.600",""
"C0K510","2020-03-31 00:00:00","10.000","5.000","1.700","20.200","0.850","1011.900","","0.000","-99.000","-99.000","-99.000","24.200","","19.100",""
"C0D650","2020-03-31 00:00:00","97.000","51.000","2.900","17.700","0.910","1004.100","","0.500","-99.000","-99.000","-99.000","19.600","","17.500",""
"C0V630","2020-03-31 00:00:00","19.000","10.000","1.400","22.000","0.840","1011.100","","0.000","-99.000","-99.000","-99.000","28.600","","20.500",""
"C0U910","2020-03-31 00:00:00","17.000","67.000","3.100","20.000","0.860","1013.000","","0.000","-99.000","-99.000","-99.000","24.600","","17.000",""
"C0U600","2020-03-31 00:00:00","10.000","0.000","0.000","20.000","0.970","1013.600","","0.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0G820","2020-03-31 00:00:00","29.000","17.000","0.300","20.400","0.880","1009.600","","0.000","-99.000","-99.000","-99.000","24.900","","19.400",""
"C0R590","2020-03-31 00:00:00","72.000","4.000","1.300","22.800","0.990","1004.800","","0.000","-99.000","-99.000","-99.000","30.700","","19.800",""
"C0A9E0","2020-03-31 00:00:00","26.000","0.000","0.200","18.600","0.890","1012.900","","0.500","-99.000","-99.000","-99.000","22.800","","18.100",""
"C0R480","2020-03-31 00:00:00","57.000","324.000","1.000","23.000","0.840","1006.000","","0.000","-99.000","-99.000","-99.000","31.100","","20.000",""
"C0X300","2020-03-31 00:00:00","70.000","358.000","0.300","20.400","0.930","1005.400","","0.000","-99.000","-99.000","-99.000","28.100","","18.300",""
"C0U970","2020-03-31 00:00:00","7.000","50.000","2.900","20.400","0.790","1015.500","","0.000","-99.000","-99.000","-99.000","24.300","","17.900",""
"C0R340","2020-03-31 00:00:00","230.000","32.000","0.300","20.000","0.990","986.800","","0.000","-99.000","-99.000","-99.000","29.500","","17.100",""
"C0M750","2020-03-31 00:00:00","10.000","21.000","2.900","20.600","0.850","1012.500","","0.000","-99.000","-99.000","-99.000","25.400","","19.700",""
"C0I110","2020-03-31 00:00:00","161.000","335.000","0.600","21.200","0.890","995.700","","0.000","-99.000","-99.000","-99.000","26.600","","19.200",""
"C0AH40","2020-03-31 00:00:00","426.000","51.000","1.400","16.800","0.960","964.400","","0.500","-99.000","-99.000","-99.000","20.700","","16.600",""
"C0V370","2020-03-31 00:00:00","74.000","0.000","0.100","20.400","0.960","1005.800","","0.000","-99.000","-99.000","-99.000","30.800","","18.800",""
"C0C690","2020-03-31 00:00:00","242.000","51.000","2.100","16.200","0.880","987.300","","1.500","-99.000","-99.000","-99.000","20.500","","15.900",""
"C0A540","2020-03-31 00:00:00","401.000","0.000","0.000","16.000","1.000","968.900","","0.500","-99.000","-99.000","-99.000","24.500","","16.000",""
"C0SA60","2020-03-31 00:00:00","6.000","18.000","0.400","23.100","0.870","1012.400","","0.000","-99.000","-99.000","-99.000","27.700","","18.200",""
"C0H950","2020-03-31 00:00:00","192.000","0.000","0.000","19.200","0.990","991.700","","0.000","-99.000","-99.000","-99.000","27.900","","17.800",""
"C0O960","2020-03-31 00:00:00","112.000","357.000","1.000","19.800","0.930","1000.000","","0.000","-99.000","-99.000","-99.000","29.900","","18.600",""
"C0E880","2020-03-31 00:00:00","507.000","68.000","3.000","15.800","0.990","956.400","","0.500","-99.000","-99.000","-99.000","19.700","","15.500",""
"C0AH10","2020-03-31 00:00:00","30.000","98.000","3.200","19.300","1.000","1011.600","","0.500","-99.000","-99.000","-99.000","23.000","","18.800",""
"C0R680","2020-03-31 00:00:00","13.000","308.000","0.900","23.500","0.960","1011.800","","0.000","-99.000","-99.000","-99.000","28.900","","21.100",""
"C0X210","2020-03-31 00:00:00","38.000","40.000","1.200","20.700","0.960","1007.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.600",""
"C0D430","2020-03-31 00:00:00","87.000","0.000","0.000","17.700","0.980","1004.100","","4.000","-99.000","-99.000","-99.000","20.800","","17.500",""
"C0AD30","2020-03-31 00:00:00","20.000","0.000","0.000","19.100","0.860","1010.900","","0.500","-99.000","-99.000","-99.000","23.000","","18.500",""
